214	36	5
748	10	5
221	29	4
989	7	4
490	12	5
710	14	5
351	30	5
380	18	5
121	38	5
544	35	5
694	38	5
449	38	5
743	4	5
341	9	4
400	40	5
520	42	5
181	20	5
688	7	5
344	17	5
59	31	3
416	37	5
946	30	5
835	15	5
15	3	5
370	9	5
375	23	4
305	7	5
300	27	5
15	4	5
697	90	4
507	86	5
921	25	5
434	89	4
592	63	5
714	27	5
158	68	3
357	20	5
818	69	5
650	8	5
533	8	5
347	9	5
912	12	5
512	10	5
759	21	5
226	22	5
121	29	5
80	20	5
1	38	5
53	11	5
383	16	4
157	6	3
505	50	5
630	17	5
829	20	5
819	6	5
365	14	5
763	31	4
692	16	5
601	40	4
864	16	5
779	42	5
241	9	5
533	35	5
194	41	5
779	0	5
775	8	4
656	8	4
363	5	5
438	71	4
527	5	4
685	19	5
373	49	3
143	18	2
332	36	4
865	33	5
491	32	4
188	14	3
670	35	5
633	25	2
839	41	5
257	23	5
829	31	5
853	31	3
975	12	5
507	77	5
150	37	1
926	11	4
132	4	5
986	7	4
280	14	5
462	9	5
428	18	5
888	23	5
709	30	4
691	20	4
15	15	5
660	1	5
167	38	3
929	1	5
69	30	3
252	22	5
692	1	5
523	34	5
949	20	5
274	36	5
103	33	5
821	6	4
999	12	5
556	23	4
706	8	4
366	35	5
345	0	5
526	41	5
703	24	5
961	31	5
155	6	5
97	74	4
760	21	5
603	0	5
161	27	4
832	11	5
837	35	5
626	10	5
961	27	5
87	4	4
685	40	5
51	30	5
606	21	5
851	27	5
139	33	5
465	7	1
614	34	5
720	37	5
383	30	4
715	27	5
533	7	5
172	3	5
768	5	4
628	42	4
178	17	5
928	5	5
173	6	5
188	8	3
303	10	4
377	17	5
261	13	5
560	37	4
448	16	5
882	31	5
405	13	4
435	7	5
160	62	5
841	40	5
592	2	5
638	42	5
862	33	5
252	23	5
57	40	4
601	16	4
710	24	5
821	21	4
144	11	5
126	1	5
145	9	5
314	16	4
825	35	5
675	30	5
672	10	4
988	6	5
454	37	4
226	23	5
855	1	5
109	9	5
239	15	5
309	31	3
421	13	4
580	7	5
157	21	3
514	42	5
777	3	5
411	37	5
771	15	5
528	0	5
942	21	5
835	20	5
308	35	5
12	12	5
45	66	4
934	38	5
155	21	5
430	13	5
166	16	5
514	0	5
156	45	5
908	41	3
289	16	5
524	18	5
666	42	5
87	3	4
160	31	5
110	2	5
435	35	5
476	1	5
352	13	5
819	25	5
737	6	5
951	20	5
951	27	5
308	8	5
743	15	5
114	2	5
437	27	3
369	18	4
774	95	3
870	33	5
222	30	5
724	40	5
566	16	5
752	38	5
165	2	3
84	15	5
544	7	5
876	0	5
133	37	5
251	88	5
329	41	5
468	11	4
998	18	5
670	14	5
688	8	5
476	16	5
763	38	4
220	11	5
953	36	5
65	14	5
586	25	5
161	10	4
881	23	5
371	2	5
311	1	5
320	34	5
752	31	5
610	22	5
242	40	5
151	31	5
820	30	5
841	19	5
95	22	5
638	0	5
287	25	5
242	19	5
895	31	5
12	37	5
389	5	5
498	20	5
643	30	5
421	9	4
644	10	5
940	11	5
291	90	5
283	12	5
134	2	5
893	5	5
192	0	5
168	11	5
247	37	4
252	42	5
325	5	5
820	8	5
837	7	5
995	27	5
709	19	4
477	27	4
935	36	4
733	13	5
662	42	1
574	24	1
41	9	5
374	1	4
48	14	5
659	36	5
147	20	5
95	0	5
700	24	5
280	41	5
704	42	5
300	10	5
900	35	5
152	24	5
155	2	5
226	42	5
844	19	5
803	38	5
943	11	5
511	11	5
717	1	5
373	29	4
979	36	4
693	30	5
416	12	5
896	62	5
349	40	5
830	18	5
317	15	5
501	42	4
172	34	5
992	3	5
336	18	5
96	5	4
272	10	5
420	77	5
825	7	5
219	9	5
507	65	3
896	31	4
787	6	5
556	42	4
342	17	5
912	23	5
970	79	5
799	3	5
785	33	5
667	26	4
77	33	5
408	34	4
798	38	5
761	42	5
879	27	1
693	35	5
569	2	5
849	14	3
272	5	5
275	1	5
554	36	5
424	24	5
406	2	5
729	5	5
769	8	5
609	33	5
769	14	5
723	11	4
758	42	5
365	1	5
615	2	5
9	9	1
736	13	5
6	41	5
742	29	5
437	10	3
874	7	4
642	35	5
551	1	5
352	18	5
302	5	5
846	31	5
255	36	5
472	23	5
326	4	5
224	80	5
83	37	5
436	5	5
339	21	5
610	0	5
78	59	5
858	10	5
834	31	5
441	7	5
811	41	5
864	14	5
310	40	5
67	41	5
253	3	5
519	29	5
75	9	5
832	21	5
18	15	5
423	17	4
450	8	5
511	29	5
143	37	2
687	4	4
813	5	5
601	19	4
37	21	5
703	14	5
988	21	5
948	18	5
80	31	5
411	8	5
775	35	4
686	30	4
234	5	5
423	13	4
686	16	4
289	19	5
970	25	5
192	22	5
825	8	5
92	6	4
375	42	4
235	2	5
507	94	4
309	38	3
321	35	5
310	19	5
362	36	5
450	7	5
498	15	5
153	13	5
116	14	4
25	2	5
952	31	5
989	30	4
404	9	5
356	2	2
472	22	5
285	41	4
855	14	5
14	14	4
131	22	5
375	12	4
159	17	5
578	36	5
867	1	3
793	8	5
952	27	5
505	87	4
795	19	5
131	23	5
36	5	5
457	41	3
461	0	5
820	40	5
360	2	5
961	20	5
897	19	5
222	1	5
248	25	5
503	16	5
349	19	5
874	35	4
515	1	5
764	17	5
832	6	5
160	15	5
166	30	5
812	16	5
44	24	4
582	35	5
937	29	5
10	10	5
54	29	5
745	22	5
771	4	5
564	5	5
417	21	3
841	8	5
772	38	5
77	18	5
175	13	4
454	18	4
740	35	5
650	16	5
787	21	5
234	11	5
648	21	5
759	6	5
820	19	5
441	35	5
307	29	5
242	30	5
15	24	5
856	22	5
289	40	5
903	19	5
766	5	4
669	27	5
693	7	5
476	30	5
960	45	4
253	34	5
766	11	4
358	29	5
555	3	5
867	18	3
478	1	4
504	13	5
85	13	5
423	38	4
185	8	4
383	14	4
776	35	5
828	23	5
351	40	5
43	9	5
273	41	5
648	37	5
400	19	5
668	34	5
635	16	4
558	10	5
928	11	5
267	33	5
641	16	5
733	9	5
996	27	5
180	36	4
645	65	5
94	10	4
751	31	5
548	11	5
423	29	4
596	27	4
436	33	5
918	38	5
678	1	5
619	16	5
235	0	5
303	17	4
246	41	5
157	2	3
259	31	3
525	29	5
420	86	5
85	9	5
351	19	5
17	16	5
310	30	5
363	24	5
381	33	4
576	37	5
646	25	5
132	3	5
626	17	4
54	17	5
579	36	4
724	8	5
562	24	3
359	34	5
31	12	5
389	33	5
813	33	5
213	4	1
900	7	5
369	1	4
717	22	5
94	5	4
152	15	5
231	25	4
92	21	4
334	18	5
174	21	4
317	34	5
989	35	4
820	14	5
922	25	5
984	12	5
765	29	5
305	14	5
255	13	5
869	38	5
1	29	5
508	8	2
481	1	5
81	11	5
944	20	5
381	18	4
336	13	5
57	39	2
152	22	5
499	19	5
688	40	5
271	35	5
487	14	5
709	40	4
556	0	4
940	29	5
366	7	5
628	22	4
775	30	4
894	31	4
751	38	5
819	21	5
44	15	4
693	16	5
86	17	5
966	4	5
918	62	5
132	15	5
118	2	5
150	54	4
832	5	5
3	2	5
337	25	5
782	13	5
132	24	5
427	6	5
601	30	4
38	35	5
398	15	4
789	16	5
661	34	4
224	15	5
709	35	4
628	23	4
738	10	5
416	25	5
305	40	5
51	44	5
561	2	4
528	2	5
497	19	5
542	27	4
725	12	5
575	8	5
530	14	5
397	24	5
757	12	4
553	17	5
399	24	5
502	30	5
779	25	5
883	40	5
854	15	5
294	9	5
207	37	4
235	42	5
807	25	5
601	14	4
154	11	5
941	88	5
866	2	5
23	9	5
257	41	5
11	17	5
158	76	3
395	10	4
4	33	5
917	13	4
131	42	5
372	6	5
956	27	5
400	8	5
840	14	5
617	27	4
623	42	5
980	37	5
330	42	5
778	29	5
628	25	4
310	35	5
579	3	4
982	25	5
218	24	5
480	15	5
584	19	4
370	38	5
585	3	5
427	38	5
841	35	5
527	6	4
976	27	5
713	6	5
868	4	5
35	16	5
426	2	5
625	30	5
756	29	4
579	4	4
321	8	5
348	6	4
676	1	5
450	30	5
679	46	5
896	21	4
542	37	4
459	40	5
167	9	3
616	9	5
517	18	5
664	5	1
317	36	5
795	62	5
347	11	5
546	20	5
942	33	5
778	1	5
665	13	5
21	91	3
413	5	5
315	13	5
463	37	5
314	14	4
226	12	5
180	3	4
795	40	5
944	18	5
834	18	5
601	8	4
665	31	5
197	5	5
376	6	3
909	6	5
252	12	5
420	10	5
459	19	5
703	16	5
895	29	5
163	9	5
799	36	5
204	3	5
685	8	5
941	1	3
297	27	4
105	42	5
727	23	4
878	38	4
188	30	3
928	21	5
318	4	5
884	29	5
383	24	4
529	5	5
982	22	5
747	21	5
18	24	5
783	25	5
927	15	5
618	29	5
55	29	5
156	18	5
289	8	5
10	27	5
798	40	5
570	38	5
648	18	5
271	7	5
884	11	5
938	4	5
21	20	5
844	30	5
693	19	5
562	5	3
912	42	5
237	13	5
176	34	5
732	34	5
776	8	5
423	62	4
952	20	5
498	22	5
51	24	5
214	30	5
287	42	5
231	23	4
935	3	4
58	42	5
580	40	5
469	31	5
947	41	2
174	6	4
514	22	5
48	1	5
713	21	5
687	30	4
817	38	5
821	11	4
868	36	5
557	33	5
844	40	5
875	24	3
112	33	5
852	16	3
896	6	4
38	7	5
372	21	5
615	40	5
528	22	5
143	10	2
27	9	5
931	34	5
593	9	3
641	30	5
970	37	5
574	2	1
883	19	5
175	20	4
254	9	5
575	35	5
539	5	5
123	24	5
887	90	4
502	40	5
404	11	5
922	21	5
642	7	5
975	23	5
304	2	5
970	12	5
633	42	2
31	42	5
787	25	5
266	18	5
231	12	4
166	14	5
833	38	4
472	12	5
984	42	5
920	34	5
497	40	5
916	22	5
852	20	3
625	40	5
561	22	4
351	8	5
917	31	4
969	10	2
836	10	5
382	34	4
338	10	5
459	30	5
764	22	5
787	33	5
516	25	5
640	1	5
817	1	5
317	3	5
556	12	4
216	12	1
740	7	5
769	16	5
260	19	4
875	15	3
357	16	5
587	24	5
841	7	5
831	39	5
377	29	5
478	30	4
242	7	5
260	40	4
854	4	5
812	30	5
630	13	5
557	25	5
234	6	5
808	34	5
547	95	5
149	20	5
149	27	5
912	37	5
858	5	5
243	16	5
10	37	5
283	37	5
710	16	5
838	25	5
912	22	5
688	2	5
113	36	5
582	7	5
557	18	5
883	16	5
895	38	5
928	6	5
522	4	4
25	6	5
756	73	5
670	16	5
945	9	4
459	92	5
923	31	5
229	4	4
801	36	4
625	19	5
177	35	5
436	21	5
750	9	5
590	35	5
978	27	5
515	29	5
237	24	5
165	0	3
781	30	5
85	38	5
119	6	5
830	31	5
745	0	5
580	19	5
658	21	5
515	30	5
160	4	5
631	31	5
924	38	5
615	19	5
93	24	5
392	3	5
247	23	4
65	16	5
23	35	5
520	23	5
476	14	5
237	15	5
965	10	5
357	14	5
305	30	5
191	36	5
659	4	5
725	25	5
480	57	5
941	31	3
45	12	5
796	9	5
12	22	5
894	13	4
871	36	5
289	14	5
745	17	5
694	31	5
78	34	5
497	35	5
535	24	4
932	10	5
441	8	5
925	34	5
380	37	5
249	5	5
97	14	5
474	14	4
975	42	5
441	40	5
119	5	5
886	38	5
903	38	5
21	16	5
18	13	5
960	37	5
877	37	5
28	36	5
433	18	5
514	12	5
414	33	5
250	6	4
786	13	5
267	70	5
450	19	5
266	10	5
831	21	5
136	4	4
235	22	5
339	6	5
215	5	5
831	89	5
764	2	5
717	0	5
984	23	5
628	12	4
856	0	5
497	30	5
969	37	2
987	36	5
31	23	5
45	22	5
218	5	5
58	10	5
920	3	5
800	34	5
467	89	4
734	77	2
795	38	5
207	18	4
175	31	4
141	34	5
577	41	5
915	29	5
633	12	2
215	6	5
522	38	4
283	22	5
558	23	5
104	42	5
119	21	5
612	58	4
103	21	5
182	9	5
502	19	5
469	13	5
687	24	4
751	1	5
797	11	5
398	38	4
820	7	5
240	5	5
877	33	5
982	12	5
561	0	4
213	36	1
831	50	5
522	36	4
103	2	5
675	24	5
364	1	5
0	6	5
638	22	5
344	29	5
188	7	3
0	2	5
993	36	5
546	27	5
801	34	4
213	3	1
152	0	5
100	14	3
844	7	5
116	35	4
558	42	5
399	15	5
987	34	5
682	17	5
622	5	5
252	25	5
686	1	4
855	16	5
14	30	4
396	17	5
432	9	5
746	33	5
398	4	4
762	9	3
444	5	5
663	24	5
892	15	5
686	14	4
97	30	5
911	41	4
389	21	5
517	25	5
671	17	5
492	29	5
65	20	5
468	5	4
204	36	5
784	31	5
123	15	5
98	2	5
150	10	1
682	5	5
796	11	5
480	80	5
137	11	5
13	11	5
994	3	5
365	16	5
479	38	5
517	33	5
40	65	4
479	4	5
761	23	5
51	15	5
520	70	4
16	9	5
417	25	3
985	23	2
776	19	5
308	30	5
680	5	5
966	36	5
310	7	5
335	33	4
133	33	5
798	19	5
130	20	5
159	0	5
966	3	5
825	19	5
693	40	5
670	8	5
902	21	5
926	21	5
949	27	5
599	24	5
912	25	5
539	1	5
410	53	5
893	11	5
748	86	5
397	15	5
716	37	4
216	22	1
891	38	4
612	34	4
983	76	5
583	20	5
553	1	5
26	9	4
825	40	5
741	18	5
666	23	5
163	38	5
153	20	5
693	8	5
139	21	5
746	25	5
599	15	5
909	5	5
419	18	5
233	15	5
349	35	5
766	1	4
410	5	5
933	38	5
61	33	5
320	3	5
416	22	5
781	14	5
825	30	5
758	23	5
687	15	4
305	35	5
779	22	5
330	23	5
896	13	4
681	20	5
116	7	4
901	38	5
254	38	5
900	9	5
139	5	5
820	35	5
57	8	4
615	8	5
662	23	1
651	29	5
689	15	5
675	15	5
648	33	5
525	34	5
791	27	3
569	27	5
23	7	5
885	38	5
150	18	1
278	33	4
57	93	2
228	1	5
649	41	3
528	20	5
827	30	5
812	24	5
720	18	5
606	5	5
987	3	5
444	17	5
831	6	5
683	17	5
412	8	5
590	7	5
916	0	5
547	51	5
440	2	5
795	7	5
501	23	4
712	24	5
965	12	5
450	40	5
930	0	5
704	23	5
999	23	5
850	11	5
317	4	5
195	33	5
216	25	1
988	33	5
641	14	5
658	6	5
131	12	5
765	34	5
747	6	5
788	1	5
910	41	5
994	36	5
239	90	5
99	13	5
926	6	4
472	42	5
561	20	4
614	36	5
961	18	5
127	33	5
266	37	5
151	13	5
702	41	5
189	34	5
326	3	5
270	0	4
923	17	5
487	16	5
233	13	5
705	13	5
490	23	5
518	5	5
326	36	5
926	5	5
345	22	5
549	1	5
718	18	5
455	1	4
151	17	5
709	7	4
300	37	5
624	89	4
63	9	5
48	30	5
936	41	5
27	38	5
494	33	4
139	6	5
459	35	5
747	5	5
557	37	5
946	3	5
920	36	5
535	15	4
705	17	5
624	50	4
652	5	5
180	4	4
641	1	5
534	5	4
748	77	5
412	13	5
496	5	5
731	41	5
308	19	5
863	11	3
467	53	5
873	10	5
902	6	5
848	16	5
554	4	5
173	21	5
349	7	5
923	13	5
215	21	5
585	34	5
627	24	5
155	33	5
938	36	5
764	0	5
190	41	3
344	38	5
623	23	5
789	14	5
944	27	5
170	25	4
461	15	5
647	5	3
128	41	4
287	12	5
527	21	4
909	21	5
640	17	5
578	4	5
292	2	4
965	37	5
631	13	5
452	20	4
283	25	5
693	14	5
773	1	5
776	14	5
483	4	5
644	37	5
627	15	5
498	2	5
45	25	5
308	40	5
606	6	5
425	16	5
494	18	4
622	17	5
52	3	4
881	34	5
281	2	5
0	21	5
753	33	5
58	12	5
946	36	5
580	8	5
812	14	5
271	9	5
575	40	5
682	29	5
40	10	5
142	34	5
752	1	5
911	53	5
613	27	5
759	18	5
22	4	5
781	36	5
867	20	3
5	3	5
92	34	4
219	8	5
154	33	5
173	12	5
814	30	5
169	27	4
863	29	3
794	36	5
143	38	2
652	29	5
418	29	4
108	20	5
293	15	5
109	35	5
611	15	2
182	31	5
215	11	5
37	34	5
353	14	5
407	40	5
968	20	5
589	35	5
319	30	4
291	3	4
360	7	5
291	91	5
991	20	5
615	35	5
550	5	5
263	11	5
590	18	5
582	9	5
846	19	5
896	9	4
661	25	4
860	27	5
933	37	5
247	42	4
360	8	5
905	35	5
849	19	3
874	9	4
283	6	5
568	30	5
372	42	5
274	3	5
534	4	4
39	4	4
779	37	5
611	4	2
271	19	5
925	63	4
293	4	5
953	24	5
707	19	5
69	29	3
939	23	5
209	31	5
591	34	5
703	36	5
924	13	5
834	9	5
696	15	3
796	6	5
145	35	5
980	35	5
134	24	5
575	13	5
796	21	5
651	11	5
221	1	4
201	27	5
931	21	5
617	36	4
337	34	5
318	27	5
803	13	5
929	29	5
420	17	5
755	1	5
73	11	5
664	17	1
402	40	5
238	10	5
439	27	4
584	18	4
229	14	4
627	27	5
701	9	5
702	40	5
348	42	4
551	17	5
554	3	5
290	25	5
939	22	5
968	10	5
417	33	3
406	0	5
28	15	5
52	20	4
993	3	5
882	40	5
829	13	5
853	13	3
963	9	4
426	7	5
823	20	5
642	9	5
291	48	5
250	0	4
247	0	4
759	12	5
856	2	5
243	4	5
833	13	4
836	17	5
734	38	5
432	40	5
261	20	5
705	10	5
301	29	5
412	7	5
728	2	5
922	5	5
379	10	5
3	22	5
291	20	4
114	42	5
146	18	5
534	15	4
653	25	5
246	11	5
912	21	5
900	13	5
642	13	5
970	33	5
97	3	5
964	7	5
368	20	5
969	12	2
710	36	5
882	19	5
685	31	5
72	68	1
969	18	2
994	24	5
872	33	5
61	6	5
402	19	5
867	10	3
657	11	5
771	36	5
846	9	5
104	22	5
840	30	5
485	17	3
876	41	5
211	18	5
27	18	5
603	41	5
458	40	2
153	31	5
426	8	5
257	25	5
159	10	5
846	40	5
286	6	5
260	7	4
212	45	5
109	8	5
105	22	5
935	14	4
585	11	5
501	12	4
235	23	5
145	8	5
330	12	5
186	31	5
70	14	5
441	19	5
931	6	5
923	38	5
960	7	5
5	20	5
963	40	4
857	1	5
885	9	5
5	24	5
970	23	5
518	29	5
150	31	1
609	25	5
222	29	5
449	18	5
798	35	5
56	14	5
156	19	5
61	21	5
202	24	5
589	8	5
822	82	5
402	9	5
798	7	5
891	1	4
894	9	4
744	11	5
819	33	5
274	24	5
417	5	3
407	19	5
849	40	3
110	42	5
598	17	5
99	31	5
107	3	5
265	25	4
376	42	3
108	3	5
749	29	5
803	37	5
801	5	4
386	36	5
978	36	5
721	21	5
14	74	5
163	18	5
285	0	4
506	30	4
518	17	5
271	40	5
175	38	4
384	35	5
103	6	5
347	33	5
22	15	5
169	29	4
150	38	1
186	62	5
281	40	5
23	8	5
285	42	4
780	12	5
112	41	5
957	1	5
64	29	4
592	42	5
866	0	5
652	17	5
520	41	5
384	8	5
546	24	5
787	18	5
181	36	5
592	0	5
737	18	5
281	19	5
385	29	3
214	4	5
980	7	5
708	11	5
526	0	5
615	7	5
944	13	5
841	31	5
233	20	5
435	9	5
202	3	5
83	38	5
236	30	5
563	22	5
716	13	4
421	35	4
195	5	5
921	34	5
170	11	4
932	1	5
160	69	4
167	18	3
488	18	5
235	12	5
455	29	4
550	15	5
592	57	3
148	16	3
610	37	5
66	18	5
954	13	5
699	37	5
567	17	2
963	19	4
754	2	5
654	5	5
243	15	5
526	42	5
249	17	5
93	15	5
727	0	4
416	42	5
426	41	5
955	92	4
283	21	5
28	4	5
124	44	4
962	30	5
194	11	5
35	4	5
332	14	4
867	31	3
255	20	5
917	38	4
596	18	4
757	22	4
953	20	5
245	19	5
395	27	4
767	10	4
439	15	4
105	12	5
466	30	5
979	34	4
512	37	5
427	31	5
734	64	2
700	36	5
24	16	5
28	27	5
114	0	5
189	41	5
342	10	5
434	0	5
737	23	5
84	36	5
39	14	4
184	27	5
301	17	5
384	7	5
174	12	4
810	17	5
371	0	5
143	31	2
659	24	5
839	42	5
742	1	5
451	8	4
114	23	5
12	21	5
405	31	4
881	21	5
193	4	5
910	42	5
563	12	5
976	20	5
485	29	3
558	37	5
374	27	4
182	38	5
967	40	5
727	42	4
71	13	5
196	7	5
991	43	4
255	38	5
504	8	5
896	37	4
785	41	5
816	20	5
960	35	5
84	16	5
519	1	5
816	3	5
908	25	3
956	13	5
174	2	4
711	14	5
930	6	5
281	41	5
340	14	4
156	40	5
669	2	5
817	10	5
924	37	5
880	1	5
878	13	4
577	2	5
886	1	5
284	20	4
500	27	4
791	2	3
114	22	5
72	25	3
35	15	5
158	14	3
478	29	4
315	31	5
177	8	5
93	27	5
380	31	5
869	31	5
965	18	5
262	23	5
409	35	5
916	41	5
675	4	5
225	16	5
685	35	5
490	42	5
836	29	5
127	11	5
214	14	5
229	16	4
166	24	5
757	0	1
126	27	5
311	81	5
192	41	5
605	77	5
108	24	5
288	71	3
578	3	5
262	22	5
910	0	5
120	20	5
228	38	5
166	3	5
583	4	5
955	30	3
455	5	4
960	40	5
564	25	5
287	41	5
70	16	5
555	36	5
41	21	5
300	18	5
919	29	5
626	1	4
173	23	5
19	24	5
913	11	5
343	36	5
361	10	4
483	36	5
690	5	5
360	35	5
304	0	5
576	38	5
490	0	5
939	12	5
499	41	5
672	17	4
275	38	5
314	15	4
949	59	5
458	19	2
394	25	5
158	82	3
613	15	5
180	30	4
593	31	3
947	34	2
255	24	5
420	29	5
29	38	5
644	13	5
772	37	5
60	17	5
371	22	5
541	29	5
952	13	5
844	8	5
878	9	4
36	29	5
86	29	5
170	34	4
333	15	5
321	30	5
120	3	5
939	42	5
798	85	5
382	5	4
920	5	5
458	8	2
830	13	5
218	3	5
623	37	5
541	17	5
835	36	5
575	37	5
97	43	4
949	1	5
618	30	5
495	16	5
318	15	5
593	38	3
681	27	5
436	25	5
787	12	5
889	1	5
438	17	5
138	16	4
543	13	5
278	58	4
898	27	4
234	21	5
959	30	5
288	17	5
882	9	5
633	41	2
556	2	4
819	5	5
342	31	5
702	7	5
656	39	5
720	35	5
201	29	5
245	40	5
173	22	5
977	20	5
375	2	4
380	38	5
60	29	5
196	35	5
934	37	5
731	2	5
434	42	5
542	18	4
581	16	5
104	12	5
153	38	5
64	27	4
432	7	5
288	29	5
29	31	5
547	75	5
372	0	5
576	62	3
565	38	5
628	41	4
106	34	5
109	7	5
373	10	4
599	4	5
354	7	5
36	17	5
594	38	5
22	27	5
60	27	5
472	25	5
285	22	4
41	6	5
404	33	5
23	19	5
969	22	2
576	31	5
922	33	5
452	38	4
559	41	3
937	5	5
312	35	5
250	42	4
839	0	5
274	20	5
848	1	5
338	27	5
790	20	5
887	36	5
783	34	5
186	84	5
23	40	5
638	12	5
201	17	5
986	9	4
217	4	5
672	1	4
145	7	5
3	0	5
421	31	4
293	27	5
37	11	5
696	27	3
279	0	5
457	40	3
890	14	5
732	33	5
965	22	5
859	8	5
425	14	5
194	25	5
977	36	5
964	35	5
12	6	5
33	24	5
458	9	2
393	2	4
387	40	5
387	19	5
260	41	4
443	29	3
544	13	5
100	4	4
430	31	5
881	6	5
286	21	5
320	11	5
284	24	4
599	5	5
562	36	3
740	2	5
606	34	5
737	22	5
457	19	3
781	16	5
983	34	2
501	2	4
689	16	5
810	29	5
267	25	5
33	3	5
263	25	5
303	13	4
283	42	5
26	21	4
362	14	5
416	21	5
980	8	5
897	14	5
942	34	5
883	30	5
977	3	5
452	31	4
136	15	4
280	19	5
156	9	5
589	7	5
833	37	4
900	37	5
291	24	4
412	35	5
780	18	5
443	17	3
21	15	5
600	5	5
309	18	3
778	17	5
575	7	5
363	36	5
47	16	5
491	30	5
565	31	5
859	7	5
148	14	3
548	25	5
677	11	5
795	31	5
798	31	5
679	11	5
120	36	5
481	29	5
32	10	4
218	36	5
995	20	5
526	22	5
288	77	5
281	7	5
147	27	5
667	12	5
210	25	5
544	37	5
727	22	4
34	11	5
184	17	5
902	33	5
13	3	5
501	22	4
934	13	5
122	17	5
720	8	5
19	3	5
771	16	5
762	37	3
785	6	5
856	12	5
595	5	5
673	4	5
395	13	4
756	1	4
882	7	5
241	18	5
735	9	5
256	4	5
99	35	5
445	14	5
828	42	5
92	11	4
16	31	5
337	11	5
672	29	4
475	11	5
480	20	5
656	40	4
831	33	5
782	9	5
105	0	5
10	18	5
875	3	3
312	7	5
383	36	4
374	13	4
797	5	5
384	41	5
366	40	5
61	42	5
745	94	5
200	16	5
854	20	5
824	41	5
689	4	5
438	29	5
887	3	5
986	19	4
685	7	5
903	13	5
903	31	5
26	6	4
751	10	5
873	88	4
458	35	2
403	34	5
995	10	5
656	19	4
114	12	5
46	34	3
966	30	5
225	14	5
265	11	4
422	20	5
975	2	5
31	2	5
462	38	5
261	38	2
917	10	4
100	16	3
162	24	3
990	41	5
590	93	4
360	19	5
689	36	5
73	34	5
563	0	5
775	19	4
594	62	5
126	13	5
327	38	3
946	14	5
432	35	5
229	82	3
843	5	4
435	40	5
304	42	5
630	10	5
416	23	5
736	35	5
806	7	5
974	37	4
774	74	3
224	3	5
811	2	5
923	10	5
621	16	4
299	17	5
407	7	5
540	24	5
981	34	5
214	16	5
873	54	3
432	8	5
360	40	5
137	3	5
398	20	4
973	1	5
832	34	5
702	8	5
356	35	2
667	38	5
240	33	5
256	36	5
426	19	5
142	11	5
967	9	5
904	0	5
383	3	4
510	23	5
901	13	5
45	50	5
246	34	5
984	2	5
72	47	4
742	17	5
847	9	5
960	19	5
967	35	5
972	1	5
775	40	4
50	14	5
237	20	5
397	3	5
258	10	5
666	25	5
496	29	5
573	2	5
223	0	5
705	38	5
141	25	5
594	26	4
869	37	5
410	33	5
103	42	5
809	57	4
834	37	5
700	3	5
48	16	5
227	18	5
658	22	5
965	0	5
899	27	5
270	12	4
51	4	5
577	23	5
909	33	5
862	5	5
698	37	5
140	24	5
369	10	4
986	40	4
399	3	5
262	2	5
245	8	5
793	14	5
970	21	5
779	6	5
197	3	5
264	30	5
64	17	4
88	10	4
963	7	4
21	4	5
372	12	5
104	0	5
416	6	5
424	4	5
493	9	5
325	3	5
394	11	5
356	8	2
224	36	5
338	13	5
424	15	5
759	22	5
95	41	5
941	38	3
507	81	4
934	31	5
79	4	5
376	18	3
996	10	5
606	11	5
193	15	5
278	5	4
613	4	5
945	35	4
624	55	4
867	38	3
780	23	5
839	23	5
217	15	5
560	35	4
998	9	5
367	30	5
520	21	5
193	27	5
323	29	5
191	24	5
176	25	5
852	1	3
178	10	5
748	1	5
640	27	5
620	24	5
226	0	5
571	2	5
119	25	5
249	29	5
459	45	5
113	24	5
976	1	5
79	27	5
587	3	5
704	25	5
307	11	5
436	11	5
333	27	5
750	13	5
816	24	5
500	4	4
333	4	5
548	33	5
173	42	5
89	1	5
67	25	5
413	11	5
342	13	5
873	1	5
822	15	5
587	36	5
350	31	5
130	24	5
746	23	5
659	20	5
941	48	5
989	19	4
386	3	5
784	10	5
331	14	5
861	11	4
815	16	5
972	27	5
459	46	5
770	34	5
304	22	5
978	20	5
935	16	4
593	26	3
12	23	5
567	29	2
607	6	4
724	19	5
713	12	5
131	2	5
909	25	5
359	67	5
302	24	5
756	17	4
583	15	5
316	30	4
973	27	5
215	25	5
929	5	5
99	7	5
941	20	3
628	6	4
198	30	5
846	7	5
286	33	5
494	21	4
327	18	3
233	38	5
989	40	4
927	20	5
988	5	5
484	19	5
510	2	5
381	12	4
250	22	4
453	42	5
772	13	5
78	11	5
514	2	5
247	22	4
872	6	5
262	0	5
467	11	5
269	34	5
68	11	5
123	3	5
517	23	5
628	21	4
737	0	5
658	12	5
145	19	5
494	6	4
695	18	5
834	40	5
991	36	5
846	37	5
792	34	5
632	18	5
90	18	5
519	27	5
874	8	4
630	38	5
348	22	4
967	7	5
14	16	4
530	3	5
874	40	4
291	88	5
653	50	3
376	0	3
932	17	5
56	44	5
169	17	4
107	24	5
667	62	4
110	0	5
105	2	5
484	40	5
892	20	5
62	17	5
749	5	5
713	22	5
753	5	5
812	3	5
592	22	5
885	13	5
79	36	5
860	13	5
359	25	5
560	7	4
179	10	5
304	41	5
157	41	3
805	34	5
721	9	5
439	4	4
610	41	5
72	14	3
283	23	5
247	12	4
882	35	5
373	1	4
